name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
STARLINK-34711,64912,26,61.12396947,53.159,20.9426,0.0001399,141.8877,218.2223,918.1179149999999,0.0015913,U,active,1 64912U 25157J   26061.12396947  .00047065  00000+0  15913-2 0  9990,2 64912  53.1590  20.9426 0001399 141.8877 218.2223 15.30196525 34967,6853.3624451625865,94.10555941499084,482.3624451625865
STARLINK-34659,64913,26,61.1692389,53.1603,20.5113,0.000111,85.4048,274.7079,918.1116113999998,0.0013188,U,active,1 64913U 25157K   26061.16923890  .00038887  00000+0  13188-2 0  9992,2 64913  53.1603  20.5113 0001110  85.4048 274.7079 15.30186019 34925,6853.393814483075,94.10620552794373,482.3938144830754
STARLINK-34571,64914,26,61.13241574,53.1619,20.9893,0.0001239,65.5582,294.5548,918.1204908,0.0008289800000000001,U,active,1 64914U 25157L   26061.13241574  .00024274  00000+0  82898-3 0  9992,2 64914  53.1619  20.9893 0001239  65.5582 294.5548 15.30200818 34910,6853.3496270198575,94.1052954005152,482.3496270198575
STARLINK-34636,64915,26,61.18084184,53.1591,20.5799,0.0001186,64.9894,295.123,918.121623,0.00072941,U,active,1 64915U 25157M   26061.18084184  .00021307  00000+0  72941-3 0  9992,2 64915  53.1591  20.5799 0001186  64.9894 295.1230 15.30202705 34979,6853.343992788801,94.10517935269237,482.3439927888012
STARLINK-34695,64916,26,61.16668981,53.1609,18.7617,0.000144,85.2358,71.8287,923.8656774,0.00099024,U,active,1 64916U 25157N   26061.16668981  .00039620  00000+0  99024-3 0  9992,2 64916  53.1609  18.7617 0001440  85.2358  71.8287 15.39776129  5628,6824.907762112496,93.5200885946453,453.90776211249613
STARLINK-34653,64917,26,61.13980039,53.1614,21.034,4.48e-05,42.298,317.8055,918.1224917999999,0.00094216,U,active,1 64917U 25157P   26061.13980039  .00027652  00000+0  94216-3 0  9991,2 64917  53.1614  21.0340 0000448  42.2980 317.8055 15.30204153 34910,6853.339669337952,94.10509030294078,482.3396693379518
STARLINK-34611,64918,26,61.13873681,53.161,21.0321,0.0001835,27.6408,332.469,918.1047354,0.0006058200000000001,U,active,1 64918U 25157Q   26061.13873681  .00017612  00000+0  60582-3 0  9990,2 64918  53.1610  21.0321 0001835  27.6408 332.4690 15.30174559 34968,6853.428032712021,94.10691032146484,482.4280327120214
STARLINK-34599,64919,26,61.17133762,53.1596,20.5126,0.0001101,91.8561,268.2566,918.1373034,0.0008482800000000001,U,active,1 64919U 25157R   26061.17133762  .00024871  00000+0  84828-3 0  9998,2 64919  53.1596  20.5126 0001101  91.8561 268.2566 15.30228839 34978,6853.265962715933,94.1035721782002,482.2659627159328
STARLINK-34069,64920,26,61.13346906,53.1617,20.9988,0.0001093,108.0371,252.07490000000004,918.1239893999998,0.0006118400000000001,U,active,1 64920U 25157S   26061.13346906  .00017809  00000+0  61184-3 0  9995,2 64920  53.1617  20.9988 0001093 108.0371 252.0749 15.30206649 34962,6853.3322167757005,94.10493680321214,482.33221677570054
STARLINK-34699,64921,26,61.12712884,53.1601,20.9571,0.0001705,56.0595,304.0567,918.0984990000001,-0.00051313,U,active,1 64921U 25157T   26061.12712884 -.00015509  00000+0 -51313-3 0  9997,2 64921  53.1601  20.9571 0001705  56.0595 304.0567 15.30164165 34966,6853.459068358154,94.10754956478803,482.4590683581537
STARLINK-34700,64922,26,61.17240033,53.1594,20.5278,0.0001125,72.4339,287.6784,918.119379,0.00066333,U,active,1 64922U 25157U   26061.17240033  .00019337  00000+0  66333-3 0  9994,2 64922  53.1594  20.5278 0001125  72.4339 287.6784 15.30198965 34920,6853.355159744505,94.1054093576648,482.3551597445048
STARLINK-34643,64923,26,61.13557914,53.1624,21.0073,0.0001227,69.3033,290.8099,918.1246662000001,0.0009838,U,active,1 64923U 25157V   26061.13557914  .00028899  00000+0  98380-3 0  9990,2 64923  53.1624  21.0073 0001227  69.3033 290.8099 15.30207777 34964,6853.328848797482,94.10486743330672,482.32884879748235
STARLINK-34199,64924,26,61.15657101,53.1622,20.4298,0.0001234,85.0305,275.0837,918.1171368,0.0005690199999999999,U,active,1 64924U 25157W   26061.15657101  .00016529  00000+0  56902-3 0  9993,2 64924  53.1622  20.4298 0001234  85.0305 275.0837 15.30195228 34928,6853.3663177881945,94.10563917926426,482.36631778819446
STARLINK-34579,64925,26,61.17873218,53.1586,20.568,0.0001378,84.1828,275.933,918.1212767999999,0.00030628000000000003,U,active,1 64925U 25157X   26061.17873218  .00008723  00000+0  30628-3 0  9999,2 64925  53.1586  20.5680 0001378  84.1828 275.9330 15.30202128 34973,6853.345715602261,94.10521483734338,482.3457156022614
STARLINK-34543,64926,26,61.14191169,53.1625,21.0451,0.0001084,82.7373,277.3751,918.1226166,0.0009191000000000001,U,active,1 64926U 25157Y   26061.14191169  .00026964  00000+0  91910-3 0  9993,2 64926  53.1625  21.0451 0001084  82.7373 277.3751 15.30204361 34911,6853.339048290323,94.1050775112776,482.33904829032326
STARLINK-34661,64927,26,61.12291324,53.1589,20.9201,0.0001063,83.4471,276.6651,918.1218623999999,0.00071273,U,active,1 64927U 25157Z   26061.12291324  .00020811  00000+0  71273-3 0  9991,2 64927  53.1589  20.9201 0001063  83.4471 276.6651 15.30203104 34685,6853.34280145049,94.1051548147951,482.3428014504898
STARLINK-34248,64928,26,61.12924802,53.1608,20.9661,0.0001191,101.8796,258.2338,918.1244429999999,0.00069742,U,active,1 64928U 25157AA  26061.12924802  .00020358  00000+0  69742-3 0  9990,2 64928  53.1608  20.9661 0001191 101.8796 258.2338 15.30207405 34962,6853.329959513247,94.10489031060466,482.32995951324665
STARLINK-34290,64929,26,61.18295476,53.1595,20.5913,9.57e-05,63.067699999999995,297.0421,918.1163418,0.00078394,U,active,1 64929U 25157AB  26061.18295476  .00022926  00000+0  78394-3 0  9991,2 64929  53.1595  20.5913 0000957  63.0677 297.0421 15.30193903 34972,6853.370274022777,94.10572066565082,482.37027402277727
STARLINK-34220,64930,26,61.15973132,53.1613,20.4395,0.0001343,107.0019,253.1129,918.1341924000001,0.00084061,U,active,1 64930U 25157AC  26061.15973132  .00024638  00000+0  84061-3 0  9992,2 64930  53.1613  20.4395 0001343 107.0019 253.1129 15.30223654 34860,6853.281443748767,94.1038910381397,482.28144374876683
STARLINK-34715,64931,26,61.11236235,53.1589,20.8616,0.0001129,82.37740000000001,277.7355,918.1117062000001,0.00083395,U,active,1 64931U 25157AD  26061.11236235  .00024411  00000+0  83395-3 0  9993,2 64931  53.1589  20.8616 0001129  82.3774 277.7355 15.30186177 34960,6853.393342716412,94.10619581096896,482.393342716412
STARLINK-34705,64932,26,61.11971009,97.6011,286.5674,0.0002178,67.3514,292.7943,903.3964812000002,0.00045401,U,active,1 64932U 25158A   26061.11971009  .00006498  00000+0  45401-3 0  9991,2 64932  97.6011 286.5674 0002178  67.3514 292.7943 15.05660802 34211,6927.615020173131,95.63907077126657,556.6150201731307
STARLINK-34737,64933,26,61.10862671,97.6023,286.5826,0.0001865,59.3052,300.8358,903.3934692000001,0.00034644000000000005,U,active,1 64933U 25158B   26061.10862671  .00004942  00000+0  34644-3 0  9994,2 64933  97.6023 286.5826 0001865  59.3052 300.8358 15.05655782 34216,6927.630418384103,95.63938964105142,556.630418384103
STARLINK-34775,64934,26,61.17231795,97.602,286.6612,0.000181,84.4886,275.6547,903.3908327999999,0.00017009,U,active,1 64934U 25158C   26061.17231795  .00002394  00000+0  17009-3 0  9994,2 64934  97.6020 286.6612 0001810  84.4886 275.6547 15.05651388 34220,6927.64389648999,95.6396687491381,556.6438964899899
STARLINK-34726,64935,26,61.15016975,97.6041,286.6914,0.0001955,67.9491,292.1943,903.3924108,0.00023823,U,active,1 64935U 25158D   26061.15016975  .00003379  00000+0  23823-3 0  9999,2 64935  97.6041 286.6914 0001955  67.9491 292.1943 15.05654018 34224,6927.63582924987,95.63950169062014,556.6358292498699
STARLINK-34529,64936,26,61.11416316,97.6019,286.583,0.0001693,73.3864,286.7548,903.3929153999999,0.00023758,U,active,1 64936U 25158E   26061.11416316  .00003369  00000+0  23758-3 0  9995,2 64936  97.6019 286.5830 0001693  73.3864 286.7548 15.05654859 34212,6927.633249578423,95.63944827012976,556.6332495784227
STARLINK-34743,64937,26,61.16954929,97.6027,286.6648,0.0002129,57.3803,302.7629,903.3914717999999,0.00030959,U,active,1 64937U 25158F   26061.16954929  .00004410  00000+0  30959-3 0  9997,2 64937  97.6027 286.6648 0002129  57.3803 302.7629 15.05652453 34228,6927.640629715021,95.63960109989607,556.6406297150206
STARLINK-34730,64938,26,61.13078786,97.602,286.7072,0.0001926,93.2681,266.8766,903.3971640000001,0.00015643999999999999,U,active,1 64938U 25158G   26061.13078786  .00002198  00000+0  15644-3 0  9998,2 64938  97.6020 286.7072 0001926  93.2681 266.8766 15.05661940 34224,6927.61152951489,95.63899848594166,556.6115295148902
STARLINK-34714,64939,26,61.13355759,97.6014,286.7143,0.0002056,58.12319999999999,302.0195,903.392661,0.00026734999999999997,U,active,1 64939U 25158H   26061.13355759  .00003799  00000+0  26735-3 0  9998,2 64939  97.6014 286.7143 0002056  58.1232 302.0195 15.05654435 34066,6927.634550149696,95.6394752026882,556.6345501496962
STARLINK-34755,64940,26,61.15038534,97.6008,287.3404,0.0003273,44.6398,315.509,900.7614084,3.6747000000000006e-05,U,active,1 64940U 25158J   26061.15038534  .00000414  00000+0  36747-4 0  9997,2 64940  97.6008 287.3404 0003273  44.6398 315.5090 15.01269014 34269,6941.119063102995,95.91885175617166,570.1190631029949
STARLINK-34740,64941,26,61.14740189,97.6037,286.6947,0.0002764,93.7077,266.4466,903.3845526000001,0.00060388,U,active,1 64941U 25158K   26061.14740189  .00008662  00000+0  60388-3 0  9993,2 64941  97.6037 286.6947 0002764  93.7077 266.4466 15.05640921 34163,6927.676003111446,95.64033362241487,556.6760031114463
STARLINK-34742,64942,26,61.14186755,97.60300000000001,286.6945,0.0002206,67.4542,292.6918,903.3922517999999,0.00032804,U,active,1 64942U 25158L   26061.14186755  .00004676  00000+0  32804-3 0  9990,2 64942  97.6030 286.6945 0002206  67.4542 292.6918 15.05653753 34228,6927.636642107602,95.63951852348619,556.6366421076018
STARLINK-34719,64943,26,61.15293852,97.6038,286.68760000000003,0.0002368,85.478,274.6718,903.3930882000001,0.00026440999999999997,U,active,1 64943U 25158M   26061.15293852  .00003757  00000+0  26441-3 0  9998,2 64943  97.6038 286.6876 0002368  85.4780 274.6718 15.05655147 34220,6927.632366171867,95.6394299763251,556.632366171867
STARLINK-34373,64944,26,61.11694163,97.6017,286.5812,0.0002777,81.6308,278.5234,903.4012127999999,0.0009033600000000001,U,active,1 64944U 25158N   26061.11694163  .00013005  00000+0  90336-3 0  9996,2 64944  97.6017 286.5812 0002777  81.6308 278.5234 15.05668688 34214,6927.590831044773,95.6385698578066,556.590831044773
STARLINK-34758,64945,26,61.16125538,97.6035,286.6775,0.0003147,55.7649,304.3875,903.3598608000001,-0.0027649000000000003,U,active,1 64945U 25158P   26061.16125538 -.00039685  00000+0 -27649-2 0  9997,2 64945  97.6035 286.6775 0003147  55.7649 304.3875 15.05599768 34228,6927.802240002935,95.64294778770183,556.8022400029349
STARLINK-34753,64946,26,61.15571743,97.6036,286.681,0.0002155,88.26100000000001,271.8864,903.4016688,0.00045993,U,active,1 64946U 25158Q   26061.15571743  .00006585  00000+0  45993-3 0  9994,2 64946  97.6036 286.6810 0002155  88.2610 271.8864 15.05669448 34226,6927.588499869324,95.63852158339071,556.5884998693236
STARLINK-34747,64947,26,61.16677627,97.605,286.673,0.0001681,69.3512,290.7895,903.3997578,0.0006096700000000001,U,active,1 64947U 25158R   26061.16677627  .00008751  00000+0  60967-3 0  9999,2 64947  97.6050 286.6730 0001681  69.3512 290.7895 15.05666263 34224,6927.598269347965,95.63872389163043,556.5982693479646
STARLINK-34630,64948,26,61.13632789,97.602,286.7098,0.000247,85.0766,275.0743,903.3933114,0.00036574000000000003,U,active,1 64948U 25158S   26061.13632789  .00005221  00000+0  36574-3 0  9993,2 64948  97.6020 286.7098 0002470  85.0766 275.0743 15.05655519 34223,6927.631225105484,95.63940634683783,556.6312251054842
STARLINK-34689,64949,26,61.12248247,97.6011,286.5719,0.000179,84.3643,275.7788,903.4017977999999,0.00042626,U,active,1 64949U 25158T   26061.12248247  .00006098  00000+0  42626-3 0  9993,2 64949  97.6011 286.5719 0001790  84.3643 275.7788 15.05669663 34212,6927.587840392416,95.63850792682139,556.5878403924162
STARLINK-34586,64950,26,61.11139571,97.6021,286.589,0.0002047,61.526500000000006,298.6167,903.3928344,0.00027789000000000004,U,active,1 64950U 25158U   26061.11139571  .00003952  00000+0  27789-3 0  9992,2 64950  97.6021 286.5890 0002047  61.5265 298.6167 15.05654724 34215,6927.633663675342,95.63945684535308,556.6336636753422
STARLINK-34738,64951,26,61.14462796,97.601,286.6999,0.0002988,108.3939,251.7613,903.4032108,-0.00019939000000000003,U,active,1 64951U 25158V   26061.14462796 -.00002939  00000+0 -19939-3 0  9998,2 64951  97.6010 286.6999 0002988 108.3939 251.7613 15.05672018 34220,6927.580616830037,95.63835834000336,556.5806168300369
STARLINK-34744,64952,26,61.12801162,97.6012,286.5578,0.0002545,80.9659,279.1855,903.3926460000001,0.00041503000000000004,U,active,1 64952U 25158W   26061.12801162  .00005934  00000+0  41503-3 0  9999,2 64952  97.6012 286.5578 0002545  80.9659 279.1855 15.05654410 34215,6927.634626834341,95.63947679069328,556.6346268343414
STARLINK-34701,64953,26,61.13910031,97.6025,286.7062,0.0002479,71.9118,288.2378,903.3922452,0.00035786,U,active,1 64953U 25158X   26061.13910031  .00005107  00000+0  35786-3 0  9995,2 64953  97.6025 286.7062 0002479  71.9118 288.2378 15.05653742 34225,6927.63667584887,95.63951922220906,556.6366758488703
STARLINK-34761,64954,26,61.1252402,97.6012,286.5695,0.0001744,76.0242,284.1179,903.3914280000001,0.00020618,U,active,1 64954U 25158Y   26061.12524020  .00002916  00000+0  20618-3 0  9997,2 64954  97.6012 286.5695 0001744  76.0242 284.1179 15.05652380 34210,6927.6408536346835,95.6396057368833,556.6408536346835
STARLINK-34732,64955,26,61.15847548,97.6039,286.6805,0.0002109,69.241,290.9042,903.3921780000001,0.00027546,U,active,1 64955U 25158Z   26061.15847548  .00003916  00000+0  27546-3 0  9992,2 64955  97.6039 286.6805 0002109  69.2410 290.9042 15.05653630 34225,6927.637019396365,95.63952633647887,556.6370193963648
HULIANWANG DIGUI-35,64956,26,61.1280222,86.499,318.61770000000007,0.0001322,70.356,289.7717,794.6501094,0.00013599,U,active,1 64956U 25159A   26061.12802220  .00000073  00000+0  13599-3 0  9993,2 64956  86.4990 318.6177 0001322  70.3560 289.7717 13.24416849 28957,7546.033170149856,108.72709759674765,1175.0331701498562
HULIANWANG DIGUI-36,64957,26,61.12028112,86.501,318.65740000000005,0.0001409,69.5824,290.5462,794.6517095999999,0.00019632,U,active,1 64957U 25159B   26061.12028112  .00000099  00000+0  19632-3 0  9996,2 64957  86.5010 318.6574 0001409  69.5824 290.5462 13.24419516 28953,7546.023039786087,108.72687865164319,1175.0230397860869
HULIANWANG DIGUI-37,64958,26,61.11273826,86.495,318.5238,0.0001493,68.0089,292.1203,794.6514402,0.00016341,U,active,1 64958U 25159C   26061.11273826  .00000085  00000+0  16341-3 0  9999,2 64958  86.4950 318.5238 0001493  68.0089 292.1203 13.24419067 28954,7546.02474527052,108.72691551185588,1175.0247452705198
HULIANWANG DIGUI-38,64959,26,61.10520337,86.5009,318.6503,0.0001457,70.3173,289.8118,794.651529,0.00012823,U,active,1 64959U 25159D   26061.10520337  .00000070  00000+0  12823-3 0  9996,2 64959  86.5009 318.6503 0001457  70.3173 289.8118 13.24419215 28950,7546.02418310628,108.72690336193892,1175.0241831062804
HULIANWANG DIGUI-39,64960,26,61.09763636,86.4985,318.5935,0.0001459,71.5045,288.6248,794.6516244,0.00010236,U,active,1 64960U 25159E   26061.09763636  .00000059  00000+0  10236-3 0  9990,2 64960  86.4985 318.5935 0001459  71.5045 288.6248 13.24419374 28952,7546.02357915968,108.7268903089906,1175.0235791596797
ENSHI XIDA SHANQUAN,64962,26,61.18093064,97.3703,138.6474,0.0008219,220.2872,139.7763,920.7835878,0.0010756000000000001,U,active,1 64962U 25160A   26061.18093064  .00036191  00000+0  10756-2 0  9997,2 64962  97.3703 138.6474 0008219 220.2872 139.7763 15.34639313 32968,6840.129043972262,93.83312337965631,469.12904397226157
STARLINK-34617,65015,26,61.16070809,53.15870000000001,329.4247,9.79e-05,87.221,272.8902,918.1093554,0.00065752,U,active,1 65015U 25161A   26061.16070809  .00019154  00000+0  65752-3 0  9995,2 65015  53.1587 329.4247 0000979  87.2210 272.8902 15.30182259 33073,6853.40504135928,94.10643676793536,482.4050413592804
STARLINK-34627,65016,26,61.14487499,53.1607,329.327,0.0001092,79.4251,280.6873,918.124899,0.00064547,U,active,1 65016U 25161B   26061.14487499  .00018811  00000+0  64547-3 0  9991,2 65016  53.1607 329.3270 0001092  79.4251 280.6873 15.30208165 34280,6853.327690309478,94.10484357205085,482.3276903094784
STARLINK-34549,65017,26,61.10688302,53.1592,329.0851,0.0001105,89.913,270.1998,918.1182299999999,0.0011857,U,active,1 65017U 25161C   26061.10688302  .00034919  00000+0  11857-2 0  9996,2 65017  53.1592 329.0851 0001105  89.9130 270.1998 15.30197050 34285,6853.360877601734,94.10552712802577,482.3608776017336
STARLINK-34623,65018,26,61.10170712,53.159,329.7703,0.0001319,98.8193,261.2957,918.1333517999999,0.00012242,U,active,1 65018U 25161D   26061.10170712  .00003270  00000+0  12242-3 0  9994,2 65018  53.1590 329.7703 0001319  98.8193 261.2957 15.30222253 34169,6853.285626777658,94.10397719526564,482.28562677765785
STARLINK-34232,65019,26,61.15331825,53.1596,329.3787,0.0001213,82.5476,277.5663,918.1231212,0.00069088,U,active,1 65019U 25161E   26061.15331825  .00020162  00000+0  69088-3 0  9993,2 65019  53.1596 329.3787 0001213  82.5476 277.5663 15.30205202 34283,6853.336537228994,94.10502579117491,482.3365372289936
STARLINK-34772,65020,26,61.13326885,53.1607,329.2549,9.5e-05,80.1528,279.958,918.1170654000001,0.0012492,U,active,1 65020U 25161F   26061.13326885  .00036818  00000+0  12492-2 0  9994,2 65020  53.1607 329.2549 0000950  80.1528 279.9580 15.30195109 34280,6853.366673102613,94.10564649765848,482.3666731026133
STARLINK-34778,65021,26,61.16281953,53.1592,329.438,0.0001029,85.7311,274.3807,918.1093397999999,0.000959,U,active,1 65021U 25161G   26061.16281953  .00028136  00000+0  95900-3 0  9994,2 65021  53.1592 329.4380 0001029  85.7311 274.3807 15.30182233 34160,6853.405118992096,94.10643836693927,482.4051189920956
STARLINK-34789,65022,26,61.15859825,53.1589,329.4096,0.0001053,83.8831,276.229,918.1058412000001,0.0007228099999999999,U,active,1 65022U 25161H   26061.15859825  .00021094  00000+0  72281-3 0  9996,2 65022  53.1589 329.4096 0001053  83.8831 276.2290 15.30176402 34162,6853.422529699259,94.1067969756862,482.42252969925903
STARLINK-34858,65023,26,61.01846651,53.159,329.9586,7.86e-05,105.7547,254.35399999999998,918.1194809999998,0.00094733,U,active,1 65023U 25161J   26061.01846651  .00027802  00000+0  94733-3 0  9994,2 65023  53.1590 329.9586 0000786 105.7547 254.3540 15.30199135 34145,6853.354652154623,94.10539890286894,482.3546521546232
STARLINK-34773,65024,26,61.1237724,53.1609,329.194,0.0001236,80.3169,279.7972,918.1126296,0.00064859,U,active,1 65024U 25161K   26061.12377240  .00018892  00000+0  64859-3 0  9995,2 65024  53.1609 329.1940 0001236  80.3169 279.7972 15.30187716 34166,6853.388747474486,94.1061011628197,482.3887474744861
